g.nR.d	g.nR.s	l.cnt	g_entrez_emt	g_tcga_gbm	g_escSig_eed	g_escSig_esTF	g_escSig_exp1	g_escSig_exp2	g_escSig_h3k27	g_escSig_myc	g_escSig_nanog	g_escSig_nos	g_escSig_oct4	g_escSig_prc2	g_escSig_sox2	g_escSig_suz12	g_fa	g_scm_pluri	g_siR	g_entrez_Ca
5743	PTGS2	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
5742	PTGS1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
388743	CAPN8	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
81579	PLA2G12A	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
7140	TNNT3	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
391013	PLA2G2C	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
7062	TCHH	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
54836	BSPRY	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
6861	SYT5	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
6860	SYT4	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
1953	MEGF6	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
1907	EDN2	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
143425	SYT9	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
6650	SOLH	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
54510	PCDH18	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
4121	MAN1A1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
649660	LOC649660	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
23228	PLCL2	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
11253	MAN1B1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
6453	ITSN1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
100134286	LOC100134286	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
6288	SAA1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
1447	CSN2	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
22999	RIMS1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
22883	CLSTN1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
100133941	CD24	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
29930	PCDHB1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
1137	CHRNA4	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
728113	ANXA8L1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
80144	FRAS1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
56121	PCDHB15	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
168620	BHLHA15	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
79747	C6orf103	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
653145	ANXA8	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
389118	CDH29	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
304	ANXA2P2	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
343450	KCNT2	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
259	AMBP	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
9746	CLSTN3	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
652891	LOC652891	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
50487	PLA2G3	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
4852	NPY	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
2150	F2RL1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
1813	DRD2	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
3674	ITGA2B	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
5741	PTH	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
5330	PLCB2	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
7124	TNF	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
4312	MMP1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
5816	PVALB	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
5332	PLCB4	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
7439	BEST1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
4951	OCM2	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
4776	NFATC4	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
4773	NFATC2	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
7053	TGM3	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
7010	TEK	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
2205	FCER1A	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
114990	VASN	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
2153	F5	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
4225	MEP1B	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
4224	MEP1A	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
8904	CPNE1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
1756	DMD	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
6402	SELL	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
6401	SELE	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
6359	CCL15	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
6358	CCL14	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
1401	CRP	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
375790	AGRN	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
51763	INPP5K	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
22915	MMRN1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
90070	LACRT	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
10718	NRG3	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
3339	HSPG2	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
920	CD4	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
5663	PSEN1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
5532	PPP3CB	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
624	BDKRB2	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
623	BDKRB1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
2847	MCHR1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
29127	RACGAP1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
7429	VIL1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
5023	P2RX1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
109	ADCY3	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
107	ADCY1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
9699	RIMS2	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
4843	NOS2	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
9583	ENTPD4	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
7139	TNNT2	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
83849	SYT15	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
2206	MS4A2	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
9362	CPNE6	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
2162	F13A1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
2157	F8	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
2028	ENPEP	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
54749	EPDR1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
4314	MMP3	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
4308	TRPM1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
9075	CLDN2	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
9069	CLDN12	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
4153	MBL2	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
80835	TAS1R1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
8895	CPNE3	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
8887	TAX1BP1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
6441	SFTPD	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
6435	SFTPA1B	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
80727	TTYH3	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
8720	MBTPS1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
6363	CCL19	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
3906	LALBA	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
8618	CADPS	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
90199	WFDC8	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
56547	MMP26	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
51702	PADI3	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
1300	COL10A1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
51661	FKBP7	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
22895	RPH3A	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
10800	CYSLTR1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
1231	CCR2	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
29943	PADI1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
5998	RGS3	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
3553	IL1B	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
10563	CXCL13	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
969	CD69	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
957	ENTPD5	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
955	ENTPD6	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
10406	WFDC2	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
886	CCKAR	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
728	C5AR1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
149461	CLDN19	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
27040	LAT	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
695	BTK	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
139728	PNCK	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
115727	RASGRP4	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
5340	PLG	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
2905	GRIN2C	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
353238	PADI6	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
94015	TTYH2	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
2829	XCR1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
2782	GNB1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
2769	GNA15	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
266675	BEST4	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
5046	PCSK6	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
338567	KCNK18	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
84174	SLA2	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
84059	GPR98	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
64881	PCDH20	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
56172	ANKH	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
170392	OIT3	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
158326	FREM1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
79174	CRELD2	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
79148	MMP28	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
64781	CERK	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
64766	S100PBP	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
55129	ANO10	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
7163	TPD52	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
4795	NFKBIL1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
4734	NEDD4	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
4706	NDUFAB1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
388698	FLG2	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
388697	HRNR	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
203859	ANO5	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
79057	PRRG3	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
79056	PRRG4	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
64600	PLA2G2F	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
57488	FAM62B	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
55033	FKBP14	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
26290	GALNT8	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
26285	CLDN17	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
26279	PLA2G2D	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
7086	TKT	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
7051	TGM1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
7047	TGM4	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
2244	FGB	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
2243	FGA	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
2220	FCN2	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
2219	FCN1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
729330	OC90	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
285362	SUMF1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
196527	ANO6	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
83756	TAS1R3	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
78989	COLEC11	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
54997	TESC	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
23770	FKBP8	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
9381	OTOF	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
9333	TGM5	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
9313	MMP20	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
729238	SFTPA2	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
117248	GALNTL2	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
114805	GALNT13	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
64409	WBSCR17	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
54831	BEST2	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
30846	EHD2	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
30845	EHD3	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
30835	CD209	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
30814	PLA2G2E	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
23624	CBLC	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
6845	VAMP7	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
6840	SVIL	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
2057	EPOR	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
2054	STX2	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
2053	EPHX2	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
2009	EML1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
347527	ARSH	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
117166	WFIKKN1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
64386	MMP25	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
57158	JPH2	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
57101	ANO2	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
23569	PADI4	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
23562	CLDN14	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
9170	LPAR2	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
6777	STAT5B	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
6776	STAT5A	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
6775	STAT4	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
6773	STAT2	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
6745	SSR1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
6708	SPTA1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
4360	MRC1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
4327	MMP19	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
4326	MMP17	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
4325	MMP16	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
4322	MMP13	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
4321	MMP12	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
4320	MMP11	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
4319	MMP10	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
4316	MMP7	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
1991	ELA2	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
1990	ELA1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
1955	MEGF9	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
1954	MEGF8	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
1909	EDNRA	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
1902	LPAR1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
1901	S1PR1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
100137049	PLA2G4B	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
390667	C16orf38	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
253820	LOC253820	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
126638	RPTN	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
57088	PLSCR4	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
57048	PLSCR3	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
57047	PLSCR2	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
54661	PCDHB17	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
54660	PCDHB18	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
49861	CLDN20	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
49860	CRNN	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
28227	PPP2R3B	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
25891	DKFZP586H2123	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
25870	SUMF2	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
23467	NPTXR	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
9080	CLDN9	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
9076	CLDN1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
9073	CLDN8	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
9071	CLDN10	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
6695	SPOCK1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
6645	SNTB2	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
6640	SNTA1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
4285	MIPEP	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
4239	MFAP4	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
1834	DSPP	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
1821	DRP2	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
1814	DRD3	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
100134557	LOC100134557	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
256158	HMCN2	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
205717	KIAA2018	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
83394	PITPNM3	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
59350	RXFP1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
23344	FAM62A	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
8938	BAIAP3	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
8910	SGCE	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
6590	SLPI	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
6588	SLN	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
4147	MATN2	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
1776	DNASE1L3	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
1775	DNASE1L2	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
1773	DNASE1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
1758	DMP1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
340075	ARSI	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
220001	VWCE	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
140870	WFDC6	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
121601	ANO4	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
80834	TAS1R2	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
64066	MMP27	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
56884	FSTL5	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
11276	AP1GBP1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
11251	GPR44	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
11227	GALNT5	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
11226	GALNT6	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
8851	CDK5R1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
6448	SGSH	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
6442	SGCA	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
4050	LTB	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
4049	LTA	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
4043	LRPAP1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
4025	LPO	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
4018	LPA	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
